AnimalID,SireID,DamID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G1002199,12G000K474,12G000K846,13F1306018,Female,T2,5.82,28.5,222
13G100897I,12G000K474,12G000K846,13F1306018,Male,T2,5.82,29.8,222
13G1002189,12G000K474,12G000K846,13F1306018,Male,T2,5.82,30.5,222
13G1002590,12G000W285,12G000W088,13F1306030,Male,T2,5.84,25.6,214
13G100128J,12G000W285,12G000W088,13F1306030,Male,T2,5.84,27.2,214
13G1002586,12G000W285,12G000W088,13F1306030,Female,T2,5.84,28,214
13G1002612,12G000W285,12G000W088,13F1306030,Female,T2,5.84,30.5,214
13G1002587,12G000W285,12G000W088,13F1306030,Female,T2,5.84,32,214
13G100137J,12G000W285,12G000W088,13F1306030,Female,T2,5.84,32.4,214
13G100114J,12G000W285,12G000W088,13F1306030,Female,T2,5.84,32.9,214
13G1002005,12G000M422,12G000K235,13F1306067,Male,T2,5.88,18,220
13G1002010,12G000M422,12G000K235,13F1306067,Male,T2,5.88,21.4,220
13G100607I,12G000M422,12G000K235,13F1306067,Male,T2,5.88,27.6,220
13G1001989,12G000M422,12G000K235,13F1306067,Female,T2,5.88,28.8,220
13G1002068,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,19.2,218
13G1002067,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,22.1,218
13G1002092,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,22.3,218
13G1002087,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,22.6,218
13G1002094,12G000K271,12G000M419,13F1306748,Female,T2,5.886666667,24.1,218
13G1002073,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,24.9,218
13G1002080,12G000K271,12G000M419,13F1306748,Female,T2,5.886666667,25.6,218
13G1002062,12G000K271,12G000M419,13F1306748,Female,T2,5.886666667,28.3,218
13G100643I,12G000K271,12G000M419,13F1306748,Male,T2,5.886666667,28.3,218
13G100290J,12G000M287,12G000M443,13F1306063,Male,T2,5.906666667,23.4,223
13G1001302,12G000M287,12G000M443,13F1306063,Female,T2,5.906666667,23.8,223
13G1001306,12G000M287,12G000M443,13F1306063,Female,T2,5.906666667,25.3,223
13G100278J,12G000M287,12G000M443,13F1306063,Female,T2,5.906666667,34.2,223
13G1002582,12G000W193,12G000W246,13F1306035,Female,T2,5.94,23.2,215
13G1002576,12G000W193,12G000W246,13F1306035,Male,T2,5.94,26.6,215
13G100175J,12G000W193,12G000W246,13F1306035,Male,T2,5.94,28.7,215
13G1002607,12G000W193,12G000W246,13F1306035,Female,T2,5.94,29.2,215
13G1002601,12G000W193,12G000W246,13F1306035,Female,T2,5.94,30.6,215
13G1002608,12G000W193,12G000W246,13F1306035,Female,T2,5.94,33.1,215
13G1002615,12G000W193,12G000W246,13F1306035,Female,T2,5.94,33.6,215
13G100176J,12G000W193,12G000W246,13F1306035,Female,T2,5.94,35,215
13G1001562,12G000M771,12G000V382,13F1367100,Female,T2,6.02,24.9,212
13G100252I,12G000M771,12G000V382,13F1367100,Male,T2,6.02,27.5,212
13G100203I,12G000M771,12G000V382,13F1367100,Male,T2,6.02,27.7,212
13G1001563,12G000M771,12G000V382,13F1367100,Female,T2,6.02,30.7,212
13G100237I,12G000M771,12G000V382,13F1367100,Female,T2,6.02,33.8,212
13G1001569,12G000M771,12G000V382,13F1367100,Female,T2,6.02,35,212
13G100276I,12G000M771,12G000V382,13F1367100,Female,T2,6.02,37,212
13G100232I,12G000M771,12G000V382,13F1367100,Female,T2,6.02,44.4,212
13G1002098,12G000V480,12G000V362,13F1306026,Male,T2,6.06,24.3,220
13G1002093,12G000V480,12G000V362,13F1306026,Female,T2,6.06,29.1,220
13G100658I,12G000V480,12G000V362,13F1306026,Male,T2,6.06,31.4,220
13G1002086,12G000V480,12G000V362,13F1306026,Female,T2,6.06,32.1,220
13G100637I,12G000V480,12G000V362,13F1306026,Female,T2,6.06,35.4,220
13G1002197,12G000M744,12G000V595,13F1306025,Male,T2,6.08,24,220
13G1002187,12G000M744,12G000V595,13F1306025,Male,T2,6.08,24.9,220
13G1002203,12G000M744,12G000V595,13F1306025,Male,T2,6.08,25.6,220
13G100845I,12G000M744,12G000V595,13F1306025,Male,T2,6.08,27.9,220
13G100656I,12G000M744,12G000V595,13F1306025,Male,T2,6.08,29.1,220
13G100867I,12G000M744,12G000V595,13F1306025,Male,T2,6.08,34.9,220
13G100022I,12G000M744,12G000V595,13F1306025,Female,T2,6.08,36,220
13G1002224,12G000M744,12G000V595,13F1306025,Female,T2,6.08,36.2,220
13G1002218,12G000M744,12G000V595,13F1306025,Female,T2,6.08,36.6,220
13G1002514,12G000W304,12G000W165,13F1306032,Female,T2,6.086666667,18.7,214
13G1002524,12G000W304,12G000W165,13F1306032,Male,T2,6.086666667,21,214
13G1002525,12G000W304,12G000W165,13F1306032,Female,T2,6.086666667,21.4,214
13G1002515,12G000W304,12G000W165,13F1306032,Male,T2,6.086666667,23.1,214
13G1002509,12G000W304,12G000W165,13F1306032,Female,T2,6.086666667,24.8,214
13G100119J,12G000W304,12G000W165,13F1306032,Female,T2,6.086666667,31.3,214
13G100149J,12G000W304,12G000W165,13F1306032,Female,T2,6.086666667,31.8,214
13G1002007,12G000M783,12G000M722,13F1367070,Male,T2,6.093333333,27.1,215
13G100642I,12G000M783,12G000M722,13F1367070,Male,T2,6.093333333,27.4,215
13G1001975,12G000M783,12G000M722,13F1367070,Male,T2,6.093333333,27.5,215
13G1002008,12G000M783,12G000M722,13F1367070,Male,T2,6.093333333,27.9,215
13G100650I,12G000M783,12G000M722,13F1367070,Male,T2,6.093333333,29.7,215
13G1001991,12G000M783,12G000M722,13F1367070,Female,T2,6.093333333,35.4,215
13G1001994,12G000M783,12G000M722,13F1367070,Female,T2,6.093333333,40.8,215
13G1000413,12G000M769,12G000V379,13F1306033,Male,T2,6.1,26.9,212
13G100330I,12G000M769,12G000V379,13F1306033,Male,T2,6.1,27.1,212
13G100300I,12G000M769,12G000V379,13F1306033,Male,T2,6.1,27.2,212
13G100310I,12G000M769,12G000V379,13F1306033,Male,T2,6.1,28.5,212
13G1000425,12G000M769,12G000V379,13F1306033,Male,T2,6.1,28.8,212
13G1000404,12G000M769,12G000V379,13F1306033,Male,T2,6.1,30.1,212
13G1000436,12G000M769,12G000V379,13F1306033,Female,T2,6.1,34.5,212
13G100336I,12G000M769,12G000V379,13F1306033,Female,T2,6.1,40.4,212
13G1003644,12G000W258,12G000K544,13F1306711,Male,T2,6.126666667,17.1,223
13G1003629,12G000W258,12G000K544,13F1306711,Male,T2,6.126666667,22.2,223
13G1003642,12G000W258,12G000K544,13F1306711,Female,T2,6.126666667,25.3,223
13G1003621,12G000W258,12G000K544,13F1306711,Female,T2,6.126666667,26.3,223
13G100871I,12G000W258,12G000K544,13F1306711,Male,T2,6.126666667,26.5,223
13G1003612,12G000W258,12G000K544,13F1306711,Female,T2,6.126666667,27.9,223
13G100518I,12G000W258,12G000K544,13F1306711,Female,T2,6.126666667,30.8,223
13G1002264,12G000K746,12G000W095,13F1306055,Male,T2,6.14,25.1,222
13G1002266,12G000K746,12G000W095,13F1306055,Male,T2,6.14,25.8,222
13G1002249,12G000K746,12G000W095,13F1306055,Male,T2,6.14,27.5,222
13G100874I,12G000K746,12G000W095,13F1306055,Male,T2,6.14,28.7,222
13G100865I,12G000K746,12G000W095,13F1306055,Male,T2,6.14,29.3,222
13G1002262,12G000K746,12G000W095,13F1306055,Female,T2,6.14,30.4,222
13G1002237,12G000K746,12G000W095,13F1306055,Female,T2,6.14,32.6,222
13G1002259,12G000K746,12G000W095,13F1306055,Female,T2,6.14,33.1,222
13G100880I,12G000K746,12G000W095,13F1306055,Female,T2,6.14,38.4,222
13G100894I,12G000K746,12G000W095,13F1306055,Female,T2,6.14,41.1,222
13G1004015,12G000K271,12G000M419,13F1306748,Male,T2,6.18,19.6,219
13G1004032,12G000K271,12G000M419,13F1306748,Male,T2,6.18,21.1,219
13G1004008,12G000K271,12G000M419,13F1306748,Male,T2,6.18,21.3,219
13G1004012,12G000K271,12G000M419,13F1306748,Male,T2,6.18,21.4,219
13G1004045,12G000K271,12G000M419,13F1306748,Male,T2,6.18,21.6,219
13G1004031,12G000K271,12G000M419,13F1306748,Male,T2,6.18,21.8,219
13G1004033,12G000K271,12G000M419,13F1306748,Male,T2,6.18,22.4,219
13G100461J,12G000K271,12G000M419,13F1306748,Male,T2,6.18,24.3,219
13G1004046,12G000K271,12G000M419,13F1306748,Female,T2,6.18,28.2,219
13G1001873,12G000M223,12G000W295,13F1367089,Male,T2,6.193333333,17.3,213
13G1001866,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,26.9,213
13G1001894,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,27.3,213
13G1001870,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,28.9,213
13G1001887,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,29.3,213
13G100671I,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,31.2,213
13G100670I,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,34.2,213
13G100649I,12G000M223,12G000W295,13F1367089,Female,T2,6.193333333,35.3,213
13G100726I,12G000M771,12G000V382,13F1367100,Male,T2,6.2,28.3,212
13G1000694,12G000M771,12G000V382,13F1367100,Male,T2,6.2,29.6,212
13G1000713,12G000M771,12G000V382,13F1367100,Female,T2,6.2,34.5,212
13G1000704,12G000M771,12G000V382,13F1367100,Female,T2,6.2,35.6,212
13G1000714,12G000M771,12G000V382,13F1367100,Female,T2,6.2,36.9,212
13G1003967,12G000K987,12G000K608,13F1306052,Male,T2,6.213333333,20.4,223
13G1003947,12G000K987,12G000K608,13F1306052,Female,T2,6.213333333,27.9,223
13G1003952,12G000K987,12G000K608,13F1306052,Female,T2,6.213333333,30.8,223
13G100489J,12G000K987,12G000K608,13F1306052,Female,T2,6.213333333,33.9,223
13G1003951,12G000K987,12G000K608,13F1306052,Female,T2,6.213333333,35.2,223
13G100460J,12G000K987,12G000K608,13F1306052,Female,T2,6.213333333,44.9,223
13G1000913,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,25.7,216
13G1000909,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,25.9,216
13G100924I,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,26.9,216
13G100972I,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,27.3,216
13G100982I,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,30,216
13G1000908,12G000V502,12G000W041,13F1367067,Male,T2,6.266666667,30.7,216
13G1000926,12G000V502,12G000W041,13F1367067,Female,T2,6.266666667,31.5,216
13G1000920,12G000V502,12G000W041,13F1367067,Female,T2,6.266666667,37.8,216
13G1001678,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,23.9,222
13G100243I,12G000M087,12G000K985,13F1367013,Male,T2,6.286666667,25.4,222
13G1001671,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,25.7,222
13G1001659,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,26.3,222
13G1001672,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,27.3,222
13G1001652,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,28.8,222
13G100281I,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,31.7,222
13G100282I,12G000M087,12G000K985,13F1367013,Female,T2,6.286666667,32.6,222
13G1000800,12G000V480,12G000V362,13F1306026,Male,T2,6.313333333,24.6,220
13G1000783,12G000V480,12G000V362,13F1306026,Male,T2,6.313333333,25.7,220
13G1000786,12G000V480,12G000V362,13F1306026,Female,T2,6.313333333,26.1,220
13G101514I,12G000V480,12G000V362,13F1306026,Male,T2,6.313333333,28.6,220
13G1002017,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,19.2,213
13G1002039,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,21,213
13G1002056,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,23,213
13G1002042,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,23.5,213
13G100614I,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,24,213
13G1002022,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,24.5,213
13G100685I,12G000M223,12G000W295,13F1367089,Male,T2,6.326666667,27.4,213
13G1002050,12G000M223,12G000W295,13F1367089,Female,T2,6.326666667,30.2,213
13G100620I,12G000M223,12G000W295,13F1367089,Female,T2,6.326666667,33.1,213
13G1002025,12G000M223,12G000W295,13F1367089,Female,T2,6.326666667,33.6,213
13G100692I,12G000M223,12G000W295,13F1367089,Female,T2,6.326666667,34.9,213
13G1003812,12G000W010,12G000K341,13F1306054,Male,T2,6.34,27.2,221
13G100568I,12G000W010,12G000K341,13F1306054,Male,T2,6.34,28.6,221
13G1003810,12G000W010,12G000K341,13F1306054,Male,T2,6.34,29.5,221
13G1003831,12G000W010,12G000K341,13F1306054,Female,T2,6.34,30.8,221
13G1003835,12G000W010,12G000K341,13F1306054,Female,T2,6.34,31,221
13G100835I,12G000W010,12G000K341,13F1306054,Male,T2,6.34,31.4,221
13G1003818,12G000W010,12G000K341,13F1306054,Male,T2,6.34,32.2,221
13G1003806,12G000W010,12G000K341,13F1306054,Male,T2,6.34,35.4,221
13G1003814,12G000W010,12G000K341,13F1306054,Female,T2,6.34,37.3,221
13G1000332,12G000K746,12G000W095,13F1306055,Male,T2,6.38,27.1,222
13G101351I,12G000K746,12G000W095,13F1306055,Male,T2,6.38,29.1,222
13G1000327,12G000K746,12G000W095,13F1306055,Male,T2,6.38,31,222
13G100375I,12G000K746,12G000W095,13F1306055,Male,T2,6.38,31.1,222
13G1000337,12G000K746,12G000W095,13F1306055,Female,T2,6.38,32.1,222
13G1000330,12G000K746,12G000W095,13F1306055,Female,T2,6.38,32.5,222
13G100392I,12G000K746,12G000W095,13F1306055,Female,T2,6.38,34.2,222
13G1000328,12G000K746,12G000W095,13F1306055,Female,T2,6.38,34.9,222
13G1001808,12G000V502,12G000W041,13F1367067,Male,T2,6.393333333,23.8,215
13G1001806,12G000V502,12G000W041,13F1367067,Male,T2,6.393333333,25,215
13G1001813,12G000V502,12G000W041,13F1367067,Female,T2,6.393333333,27.1,215
13G100005I,12G000V502,12G000W041,13F1367067,Male,T2,6.393333333,27.1,215
13G100002I,12G000V502,12G000W041,13F1367067,Male,T2,6.393333333,27.5,215
13G1001815,12G000V502,12G000W041,13F1367067,Male,T2,6.393333333,28,215
13G1001811,12G000V502,12G000W041,13F1367067,Female,T2,6.393333333,32.1,215
13G100019I,12G000V502,12G000W041,13F1367067,Female,T2,6.393333333,35.1,215
13G1001885,12G000M422,12G000K235,13F1306067,Male,T2,6.4,19,220
13G1001867,12G000M422,12G000K235,13F1306067,Male,T2,6.4,22.6,220
13G1001871,12G000M422,12G000K235,13F1306067,Female,T2,6.4,24.8,220
13G1001876,12G000M422,12G000K235,13F1306067,Female,T2,6.4,25.4,220
13G1001888,12G000M422,12G000K235,13F1306067,Female,T2,6.4,27.5,220
13G100101J,12G000K987,12G000K608,13F1306052,Male,T2,6.433333333,24.5,223
13G100097J,12G000K987,12G000K608,13F1306052,Male,T2,6.433333333,28.6,223
13G1002805,12G000K987,12G000K608,13F1306052,Female,T2,6.433333333,29.7,223
13G1002806,12G000K987,12G000K608,13F1306052,Female,T2,6.433333333,30.4,223
13G1002777,12G000K987,12G000K608,13F1306052,Female,T2,6.433333333,30.5,223
13G1002800,12G000K987,12G000K608,13F1306052,Female,T2,6.433333333,31.7,223
13G100017J,12G000K987,12G000K608,13F1306052,Female,T2,6.433333333,32.1,223
13G100485I,12G000M783,12G000M722,13F1367070,Male,T2,6.446666667,26.2,215
13G100490I,12G000M783,12G000M722,13F1367070,Female,T2,6.446666667,31.6,215
13G1003252,12G000M783,12G000M722,13F1367070,Female,T2,6.446666667,33.5,215
13G1003240,12G000M783,12G000M722,13F1367070,Female,T2,6.446666667,33.8,215
13G1003266,12G000M783,12G000M722,13F1367070,Female,T2,6.446666667,38.1,215
13G1003506,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,21.8,219
13G1003535,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,24.7,219
13G100591I,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,25.9,219
13G1003519,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,26,219
13G1003522,12G000W132,12G000K544,13F1306068,Female,T2,6.506666667,29.8,219
13G1003503,12G000W132,12G000K544,13F1306068,Female,T2,6.506666667,29.9,219
13G1003531,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,30.1,219
13G100892I,12G000V506,12G000V328,13F1367097,Female,T2,6.506666667,30.6,213
13G100535I,12G000W132,12G000K544,13F1306068,Male,T2,6.506666667,32.2,219
13G100533I,12G000W132,12G000K544,13F1306068,Female,T2,6.506666667,33.5,219
13G1003532,12G000W132,12G000K544,13F1306068,Female,T2,6.506666667,35.1,219
13G1001589,12G000M783,12G000M722,13F1367070,Male,T2,6.54,20.2,215
13G100268I,12G000M783,12G000M722,13F1367070,Male,T2,6.54,23,215
13G100230I,12G000M783,12G000M722,13F1367070,Male,T2,6.54,24.6,215
13G100225I,12G000M783,12G000M722,13F1367070,Male,T2,6.54,29,215
13G1001596,12G000M783,12G000M722,13F1367070,Female,T2,6.54,29.9,215
13G100273I,12G000M783,12G000M722,13F1367070,Female,T2,6.54,32.9,215
13G100087I,12G000M783,12G000M722,13F1367070,Female,T2,6.54,33.7,215
13G1000173,12G000V581,12G000W251,13F1306045,Female,T2,6.553333333,26.4,214
13G100811G,12G000V581,12G000W251,13F1306045,Female,T2,6.553333333,27.4,214
13G1000174,12G000V581,12G000W251,13F1306045,Female,T2,6.553333333,31.9,214
13G100813I,12G000V433,12G000V307,13F1306031,Male,T2,6.56,29.8,214
13G1001072,12G000V433,12G000V307,13F1306031,Male,T2,6.56,31.7,214
13G1001077,12G000V433,12G000V307,13F1306031,Male,T2,6.56,34,214
13G1001079,12G000V433,12G000V307,13F1306031,Female,T2,6.56,35.8,214
13G100906I,12G000V433,12G000V307,13F1306031,Female,T2,6.56,38.8,214
13G100942I,12G000V433,12G000V307,13F1306031,Female,T2,6.56,39.6,214
13G1001070,12G000V433,12G000V307,13F1306031,Female,T2,6.56,41,214
13G1001080,12G000V433,12G000V307,13F1306031,Female,T2,6.56,47.5,214
13G1001952,12G000W258,12G000K544,13F1306711,Male,T2,6.58,21.5,222
13G1001941,12G000W258,12G000K544,13F1306711,Male,T2,6.58,21.7,222
13G1001965,12G000W258,12G000K544,13F1306711,Male,T2,6.58,23.1,222
13G1001959,12G000W258,12G000K544,13F1306711,Female,T2,6.58,27.7,222
13G1002596,12G000W304,12G000W165,13F1306032,Male,T2,6.593333333,21.2,214
13G1001755,12G000V480,12G000V362,13F1306026,Male,T2,6.593333333,23,220
13G1001756,12G000V480,12G000V362,13F1306026,Male,T2,6.593333333,23.1,220
13G1002573,12G000W304,12G000W165,13F1306032,Male,T2,6.593333333,24,214
13G100053I,12G000V480,12G000V362,13F1306026,Male,T2,6.593333333,26.2,220
13G1001731,12G000V480,12G000V362,13F1306026,Male,T2,6.593333333,26.7,220
13G100086I,12G000V480,12G000V362,13F1306026,Male,T2,6.593333333,27.4,220
13G100019J,12G000W304,12G000W165,13F1306032,Male,T2,6.593333333,27.6,214
13G100014I,12G000V480,12G000V362,13F1306026,Female,T2,6.593333333,31.4,220
13G1001760,12G000V480,12G000V362,13F1306026,Female,T2,6.593333333,32.6,220
13G100075J,12G000W304,12G000W165,13F1306032,Female,T2,6.593333333,32.7,214
13G100081J,12G000W304,12G000W165,13F1306032,Female,T2,6.593333333,33.3,214
13G1002605,12G000W304,12G000W165,13F1306032,Female,T2,6.593333333,36.8,214
13G1002611,12G000W304,12G000W165,13F1306032,Female,T2,6.593333333,37.9,214
13G100109J,12G000V442,12G000V381,13F1306057,Male,T2,6.6,25.8,222
13G100171J,12G000V442,12G000V381,13F1306057,Male,T2,6.6,28,222
13G1002496,12G000V442,12G000V381,13F1306057,Female,T2,6.6,32.6,222
13G100888G,12G000K069,12G000M250,13F1306725,Male,T2,6.62,27.2,220
13G1000118,12G000K069,12G000M250,13F1306725,Male,T2,6.62,28.8,220
13G1000130,12G000K069,12G000M250,13F1306725,Male,T2,6.62,29.5,220
13G1000122,12G000K069,12G000M250,13F1306725,Female,T2,6.62,32.2,220
13G100825G,12G000K069,12G000M250,13F1306725,Female,T2,6.62,32.4,220
13G100925G,12G000K069,12G000M250,13F1306725,Female,T2,6.62,32.8,220
13G100863G,12G000K069,12G000M250,13F1306725,Female,T2,6.62,36.4,220
13G1003607,12G000V451,12G000V339,13F1306745,Male,T2,6.626666667,20.3,218
13G1003583,12G000V451,12G000V339,13F1306745,Female,T2,6.626666667,22.3,218
13G1002538,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,23.1,223
13G100847I,12G000V403,12G000V322,13F1306043,Male,T2,6.626666667,24.8,221
13G100557I,12G000V403,12G000V322,13F1306043,Male,T2,6.626666667,25.4,221
13G1003602,12G000V451,12G000V339,13F1306745,Female,T2,6.626666667,26.5,218
13G1002554,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,27.1,223
13G1002530,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,27.5,223
13G100184I,12G000V451,12G000V339,13F1306745,Male,T2,6.626666667,30.1,218
13G1003827,12G000V403,12G000V322,13F1306043,Female,T2,6.626666667,30.5,221
13G100172J,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,30.9,223
13G1003832,12G000V403,12G000V322,13F1306043,Female,T2,6.626666667,31.1,221
13G1003826,12G000V403,12G000V322,13F1306043,Female,T2,6.626666667,31.3,221
13G100173J,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,31.5,223
13G1002570,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,32,223
13G1002548,12G000V401,12G000M707,13F1306017,Male,T2,6.626666667,33,223
13G1002567,12G000V401,12G000M707,13F1306017,Female,T2,6.626666667,34.3,223
13G1003815,12G000V403,12G000V322,13F1306043,Female,T2,6.626666667,34.3,221
13G100553I,12G000V451,12G000V339,13F1306745,Female,T2,6.626666667,35.1,218
13G100868I,12G000V403,12G000V322,13F1306043,Female,T2,6.626666667,35.6,221
13G100570I,12G000V451,12G000V339,13F1306745,Female,T2,6.626666667,35.8,218
13G1002558,12G000V401,12G000M707,13F1306017,Female,T2,6.626666667,38.3,223
13G1002564,12G000V401,12G000M707,13F1306017,Female,T2,6.626666667,38.7,223
13G100574I,12G000V451,12G000V339,13F1306745,Female,T2,6.626666667,43.6,218
13G1002360,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,19.5,221
13G1002364,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,23.3,221
13G1002354,12G000W010,12G000K341,13F1306054,Female,T2,6.633333333,23.9,221
13G100657I,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,25.8,218
13G100004J,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,25.9,221
13G1002351,12G000W010,12G000K341,13F1306054,Female,T2,6.633333333,26.3,221
13G100169J,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,26.7,221
13G1003787,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,27.7,218
13G1002372,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,28.4,221
13G1003789,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,28.4,218
13G1003784,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,29.5,218
13G100803I,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,30,218
13G100093J,12G000W010,12G000K341,13F1306054,Male,T2,6.633333333,30.6,221
13G100022J,12G000W010,12G000K341,13F1306054,Female,T2,6.633333333,32,221
13G1003781,12G000K010,12G000K721,13F1306066,Male,T2,6.633333333,34.1,218
13G1002064,12G000M281,12G000V597,13F1306073,Male,T2,6.64,20,221
13G1002072,12G000M281,12G000V597,13F1306073,Male,T2,6.64,23.5,221
13G1002085,12G000M281,12G000V597,13F1306073,Male,T2,6.64,27.9,221
